id_anneau,id_secteur,pk,z_tn,z_base_tunnel,z_voute_tunnel
3879,6,5817.0,51.0,20.7,29.7
3880,6,5818.5,51.04,20.74,29.74
3881,6,5820.0,51.07,20.79,29.79
3882,6,5821.5,51.11,20.83,29.83
3883,6,5823.0,51.15,20.87,29.87
3884,6,5824.5,51.19,20.92,29.92
3885,6,5826.0,51.22,20.96,29.96
3886,6,5827.5,51.26,21.0,30.0
3887,6,5829.0,51.29,21.04,30.04
3888,6,5830.5,51.33,21.08,30.08
3889,6,5832.0,51.37,21.12,30.12
3890,6,5833.5,51.4,21.16,30.16
3891,6,5835.0,51.43,21.19,30.19
3892,6,5836.5,51.47,21.23,30.23
3893,6,5838.0,51.5,21.27,30.27
3894,6,5839.5,51.54,21.3,30.3
3895,6,5841.0,51.57,21.34,30.34
3896,6,5842.5,51.6,21.37,30.37
3897,6,5844.0,51.63,21.41,30.41
3898,6,5845.5,51.66,21.44,30.44
3899,6,5847.0,51.69,21.47,30.47
3900,6,5848.5,51.72,21.5,30.5
3901,6,5850.0,51.75,21.53,30.53
3902,6,5851.5,51.78,21.56,30.56
3903,6,5853.0,51.81,21.59,30.59
3904,6,5854.5,51.84,21.62,30.62
3905,6,5856.0,51.87,21.65,30.65
3906,6,5857.5,51.9,21.67,30.67
3907,6,5859.0,51.92,21.7,30.7
3908,6,5860.5,51.95,21.72,30.72
3909,6,5862.0,51.98,21.75,30.75
3910,6,5863.5,52.0,21.77,30.77
3911,6,5865.0,52.03,21.79,30.79
3912,6,5866.5,52.05,21.82,30.82
3913,6,5868.0,52.07,21.84,30.84
3914,6,5869.5,52.1,21.86,30.86
3915,6,5871.0,52.12,21.88,30.88
3916,6,5872.5,52.14,21.9,30.9
3917,6,5874.0,52.16,21.92,30.92
3918,6,5875.5,52.18,21.93,30.93
3919,6,5877.0,52.2,21.95,30.95
3920,6,5878.5,52.22,21.97,30.97
3921,6,5880.0,52.24,21.98,30.98
3922,6,5881.5,52.26,22.0,31.0
3923,6,5883.0,52.28,22.01,31.01
3924,6,5884.5,52.3,22.03,31.03
3925,6,5886.0,52.32,22.04,31.04
3926,6,5887.5,52.33,22.05,31.05
3927,6,5889.0,52.35,22.06,31.06
3928,6,5890.5,52.37,22.07,31.07
3929,6,5892.0,52.38,22.08,31.08
3930,6,5893.5,52.4,22.09,31.09
3931,6,5895.0,52.41,22.1,31.1
3932,6,5896.5,52.42,22.11,31.11
3933,6,5898.0,52.44,22.12,31.12
3934,6,5899.5,52.45,22.12,31.12
3935,6,5901.0,52.46,22.13,31.13
3936,6,5902.5,52.47,22.13,31.13
3937,6,5904.0,52.48,22.14,31.14
3938,6,5905.5,52.49,22.14,31.14
3939,6,5907.0,52.5,22.15,31.15
3940,6,5908.5,52.51,22.15,31.15
3941,6,5910.0,52.52,22.15,31.15
3942,6,5911.5,52.53,22.16,31.16
3943,6,5913.0,52.54,22.16,31.16
3944,6,5914.5,52.54,22.16,31.16
3945,6,5916.0,52.55,22.16,31.16
3946,6,5917.5,52.55,22.16,31.16
3947,6,5919.0,52.56,22.16,31.16
3948,6,5920.5,52.57,22.16,31.16
3949,6,5922.0,52.57,22.16,31.16
3950,6,5923.5,52.57,22.16,31.16
3951,6,5925.0,52.58,22.15,31.15
3952,6,5926.5,52.58,22.15,31.15
3953,6,5928.0,52.58,22.15,31.15
3954,6,5929.5,52.59,22.15,31.15
3955,6,5931.0,52.59,22.14,31.14
3956,6,5932.5,52.59,22.14,31.14
3957,6,5934.0,52.59,22.13,31.13
3958,6,5935.5,52.59,22.13,31.13
3959,6,5937.0,52.59,22.12,31.12
3960,6,5938.5,52.59,22.12,31.12
3961,6,5940.0,52.59,22.11,31.11
3962,6,5941.5,52.59,22.11,31.11
3963,6,5943.0,52.58,22.1,31.1
3964,6,5944.5,52.58,22.09,31.09
3965,6,5946.0,52.58,22.09,31.09
3966,6,5947.5,52.58,22.08,31.08
3967,6,5949.0,52.57,22.07,31.07
3968,6,5950.5,52.57,22.06,31.06
3969,6,5952.0,52.57,22.06,31.06
3970,6,5953.5,52.56,22.05,31.05
3971,6,5955.0,52.56,22.04,31.04
3972,6,5956.5,52.55,22.03,31.03
3973,6,5958.0,52.55,22.02,31.02
3974,6,5959.5,52.54,22.02,31.02
3975,6,5961.0,52.53,22.01,31.01
3976,6,5962.5,52.53,22.0,31.0
3977,6,5964.0,52.52,21.99,30.99
3978,6,5965.5,52.52,21.98,30.98
3979,6,5967.0,52.51,21.97,30.97
3980,6,5968.5,52.5,21.97,30.97
3981,6,5970.0,52.49,21.96,30.96
3982,6,5971.5,52.48,21.95,30.95
3983,6,5973.0,52.48,21.94,30.94
3984,6,5974.5,52.47,21.93,30.93
3985,6,5976.0,52.46,21.92,30.92
3986,6,5977.5,52.45,21.92,30.92
3987,6,5979.0,52.44,21.91,30.91
3988,6,5980.5,52.43,21.9,30.9
3989,6,5982.0,52.42,21.89,30.89
3990,6,5983.5,52.41,21.88,30.88
3991,6,5985.0,52.4,21.88,30.88
3992,6,5986.5,52.39,21.87,30.87
3993,6,5988.0,52.38,21.86,30.86
3994,6,5989.5,52.37,21.85,30.85
3995,6,5991.0,52.36,21.85,30.85
3996,6,5992.5,52.35,21.84,30.84
3997,6,5994.0,52.34,21.83,30.83
3998,6,5995.5,52.33,21.83,30.83
3999,6,5997.0,52.32,21.82,30.82
4000,6,5998.5,52.31,21.82,30.82
