id_stratigraphie,id_anneau,id_formation,z_base,z_toit,epaisseur
16837,2479,S,48.01,54.85,6.84
16838,2479,M,42.59,48.01,5.42
16839,2479,C,28.2,42.59,14.4
16840,2479,K,20.24,28.2,7.96
16841,2480,R,58.7,59.2,0.49
16842,2480,L,54.84,58.7,3.86
16843,2480,S,47.98,54.84,6.86
16844,2480,M,42.55,47.98,5.43
16845,2480,C,28.17,42.55,14.38
16846,2480,K,20.2,28.17,7.96
16847,2481,R,58.69,59.18,0.49
16848,2481,L,54.84,58.69,3.85
16849,2481,S,47.95,54.84,6.89
16850,2481,M,42.5,47.95,5.45
16851,2481,C,28.14,42.5,14.36
16852,2481,K,20.17,28.14,7.97
16853,2482,R,58.67,59.17,0.5
16854,2482,L,54.83,58.67,3.84
16855,2482,S,47.92,54.83,6.91
16856,2482,M,42.45,47.92,5.47
16857,2482,C,28.1,42.45,14.35
16858,2482,K,20.13,28.1,7.97
16859,2483,R,58.66,59.15,0.5
16860,2483,L,54.82,58.66,3.84
16861,2483,S,47.89,54.82,6.93
16862,2483,M,42.4,47.89,5.48
16863,2483,C,28.07,42.4,14.33
16864,2483,K,20.1,28.07,7.97
16865,2484,R,58.64,59.14,0.5
16866,2484,L,54.81,58.64,3.83
16867,2484,S,47.85,54.81,6.96
16868,2484,M,42.35,47.85,5.5
16869,2484,C,28.04,42.35,14.32
16870,2484,K,20.06,28.04,7.97
16871,2485,R,58.62,59.12,0.5
16872,2485,L,54.81,58.62,3.82
16873,2485,S,47.82,54.81,6.98
16874,2485,M,42.3,47.82,5.52
16875,2485,C,28.0,42.3,14.3
16876,2485,K,20.03,28.0,7.97
16877,2486,R,58.61,59.11,0.5
16878,2486,L,54.8,58.61,3.81
16879,2486,S,47.79,54.8,7.01
16880,2486,M,42.25,47.79,5.54
16881,2486,C,27.96,42.25,14.29
16882,2486,K,19.99,27.96,7.97
16883,2487,R,58.59,59.09,0.5
16884,2487,L,54.79,58.59,3.8
16885,2487,S,47.75,54.79,7.03
16886,2487,M,42.19,47.75,5.56
16887,2487,C,27.92,42.19,14.27
16888,2487,K,19.96,27.92,7.96
16889,2488,R,58.57,59.07,0.5
16890,2488,L,54.78,58.57,3.8
16891,2488,S,47.72,54.78,7.06
16892,2488,M,42.14,47.72,5.58
16893,2488,C,27.88,42.14,14.26
16894,2488,K,19.92,27.88,7.96
16895,2489,R,58.56,59.06,0.5
16896,2489,L,54.77,58.56,3.79
16897,2489,S,47.68,54.77,7.08
16898,2489,M,42.08,47.68,5.6
16899,2489,C,27.84,42.08,14.24
16900,2489,K,19.89,27.84,7.95
16901,2490,R,58.54,59.04,0.5
16902,2490,L,54.76,58.54,3.78
16903,2490,S,47.65,54.76,7.11
16904,2490,M,42.02,47.65,5.62
16905,2490,C,27.79,42.02,14.23
16906,2490,K,19.85,27.79,7.94
16907,2491,R,58.52,59.02,0.5
16908,2491,L,54.74,58.52,3.78
16909,2491,S,47.61,54.74,7.14
16910,2491,M,41.96,47.61,5.64
16911,2491,C,27.75,41.96,14.21
16912,2491,K,19.82,27.75,7.93
16913,2492,R,58.5,59.01,0.51
16914,2492,L,54.73,58.5,3.77
16915,2492,S,47.57,54.73,7.16
16916,2492,M,41.9,47.57,5.67
16917,2492,C,27.7,41.9,14.2
16918,2492,K,19.79,27.7,7.92
16919,2493,R,58.48,58.99,0.51
16920,2493,L,54.72,58.48,3.76
16921,2493,S,47.53,54.72,7.19
16922,2493,M,41.84,47.53,5.69
16923,2493,C,27.65,41.84,14.19
16924,2493,K,19.75,27.65,7.9
16925,2494,R,58.46,58.97,0.51
16926,2494,L,54.71,58.46,3.76
16927,2494,S,47.49,54.71,7.22
16928,2494,M,41.78,47.49,5.71
16929,2494,C,27.6,41.78,14.18
16930,2494,K,19.72,27.6,7.89
16931,2495,R,58.44,58.95,0.51
16932,2495,L,54.69,58.44,3.75
16933,2495,S,47.45,54.69,7.24
16934,2495,M,41.72,47.45,5.74
16935,2495,C,27.55,41.72,14.16
16936,2495,K,19.68,27.55,7.87
16937,2496,R,58.43,58.94,0.51
16938,2496,L,54.68,58.43,3.74
16939,2496,S,47.41,54.68,7.27
16940,2496,M,41.65,47.41,5.76
16941,2496,C,27.5,41.65,14.15
16942,2496,K,19.65,27.5,7.85
16943,2497,R,58.41,58.92,0.51
16944,2497,L,54.67,58.41,3.74
16945,2497,S,47.37,54.67,7.3
16946,2497,M,41.58,47.37,5.78
16947,2497,C,27.45,41.58,14.14
16948,2497,K,19.62,27.45,7.83
16949,2498,R,58.39,58.9,0.52
16950,2498,L,54.65,58.39,3.73
16951,2498,S,47.33,54.65,7.33
16952,2498,M,41.52,47.33,5.81
16953,2498,C,27.39,41.52,14.13
16954,2498,K,19.58,27.39,7.81
16955,2499,R,58.37,58.88,0.52
16956,2499,L,54.64,58.37,3.73
16957,2499,S,47.28,54.64,7.35
16958,2499,M,41.45,47.28,5.84
16959,2499,C,27.33,41.45,14.12
16960,2499,K,19.55,27.33,7.78
16961,2500,R,58.35,58.87,0.52
16962,2500,L,54.62,58.35,3.72
16963,2500,S,47.24,54.62,7.38
16964,2500,M,41.38,47.24,5.86
16965,2500,C,27.28,41.38,14.1
16966,2500,K,19.52,27.28,7.76
16967,2501,R,58.32,58.85,0.52
16968,2501,L,54.61,58.32,3.72
16969,2501,S,47.2,54.61,7.41
16970,2501,M,41.31,47.2,5.89
16971,2501,C,27.22,41.31,14.09
16972,2501,K,19.49,27.22,7.73
16973,2502,R,58.3,58.83,0.53
16974,2502,L,54.59,58.3,3.71
16975,2502,S,47.15,54.59,7.44
16976,2502,M,41.24,47.15,5.91
16977,2502,C,27.15,41.24,14.08
16978,2502,K,19.45,27.15,7.7
16979,2503,R,58.28,58.81,0.53
16980,2503,L,54.58,58.28,3.71
16981,2503,S,47.11,54.58,7.47
16982,2503,M,41.17,47.11,5.94
16983,2503,C,27.09,41.17,14.07
16984,2503,K,19.42,27.09,7.67
16985,2504,R,58.26,58.79,0.53
16986,2504,L,54.56,58.26,3.7
16987,2504,S,47.06,54.56,7.5
16988,2504,M,41.09,47.06,5.97
16989,2504,C,27.03,41.09,14.06
16990,2504,K,19.39,27.03,7.64
16991,2505,R,58.24,58.78,0.53
16992,2505,L,54.54,58.24,3.7
16993,2505,S,47.02,54.54,7.53
16994,2505,M,41.02,47.02,6.0
16995,2505,C,26.96,41.02,14.06
16996,2505,K,19.36,26.96,7.6
16997,2506,R,58.22,58.76,0.54
16998,2506,L,54.53,58.22,3.69
16999,2506,S,46.97,54.53,7.56
17000,2506,M,40.94,46.97,6.03
17001,2506,C,26.9,40.94,14.05
17002,2506,K,19.33,26.9,7.57
17003,2507,R,58.2,58.74,0.54
17004,2507,L,54.51,58.2,3.69
17005,2507,S,46.92,54.51,7.59
17006,2507,M,40.87,46.92,6.06
17007,2507,C,26.83,40.87,14.04
17008,2507,K,19.3,26.83,7.53
17009,2508,R,58.18,58.72,0.54
17010,2508,L,54.49,58.18,3.69
17011,2508,S,46.88,54.49,7.62
17012,2508,M,40.79,46.88,6.09
17013,2508,C,26.76,40.79,14.03
17014,2508,K,19.27,26.76,7.49
17015,2509,R,58.15,58.7,0.55
17016,2509,L,54.47,58.15,3.68
17017,2509,S,46.83,54.47,7.65
17018,2509,M,40.71,46.83,6.12
17019,2509,C,26.69,40.71,14.02
17020,2509,K,19.24,26.69,7.45
17021,2510,R,58.13,58.68,0.55
17022,2510,L,54.45,58.13,3.68
17023,2510,S,46.78,54.45,7.68
17024,2510,M,40.63,46.78,6.15
17025,2510,C,26.62,40.63,14.02
17026,2510,K,19.21,26.62,7.4
17027,2511,R,58.11,58.67,0.56
17028,2511,L,54.44,58.11,3.67
17029,2511,S,46.73,54.44,7.71
17030,2511,M,40.55,46.73,6.18
17031,2511,C,26.54,40.55,14.01
17032,2511,K,19.18,26.54,7.36
17033,2512,R,58.09,58.65,0.56
17034,2512,L,54.42,58.09,3.67
17035,2512,S,46.68,54.42,7.74
17036,2512,M,40.47,46.68,6.21
17037,2512,C,26.47,40.47,14.0
17038,2512,K,19.16,26.47,7.31
17039,2513,R,58.07,58.63,0.56
17040,2513,L,54.4,58.07,3.67
17041,2513,S,46.63,54.4,7.77
17042,2513,M,40.39,46.63,6.24
17043,2513,C,26.39,40.39,14.0
17044,2513,K,19.13,26.39,7.26
17045,2514,R,58.04,58.61,0.57
17046,2514,L,54.38,58.04,3.67
17047,2514,S,46.58,54.38,7.8
17048,2514,M,40.31,46.58,6.27
17049,2514,C,26.31,40.31,13.99
17050,2514,K,19.1,26.31,7.21
17051,2515,R,58.02,58.59,0.57
17052,2515,L,54.36,58.02,3.66
17053,2515,S,46.53,54.36,7.83
17054,2515,M,40.22,46.53,6.31
17055,2515,C,26.24,40.22,13.99
17056,2515,K,19.07,26.24,7.16
17057,2516,R,58.0,58.58,0.58
17058,2516,L,54.34,58.0,3.66
17059,2516,S,46.48,54.34,7.86
17060,2516,M,40.14,46.48,6.34
17061,2516,C,26.16,40.14,13.98
17062,2516,K,19.05,26.16,7.11
17063,2517,R,57.97,58.56,0.58
17064,2517,L,54.32,57.97,3.66
17065,2517,S,46.43,54.32,7.89
17066,2517,M,40.05,46.43,6.37
17067,2517,C,26.08,40.05,13.98
17068,2517,K,19.02,26.08,7.05
17069,2518,R,57.95,58.54,0.59
17070,2518,L,54.3,57.95,3.66
17071,2518,S,46.37,54.3,7.92
17072,2518,M,39.97,46.37,6.41
17073,2518,C,25.99,39.97,13.97
17074,2518,K,19.0,25.99,7.0
17075,2519,R,57.93,58.52,0.59
17076,2519,L,54.28,57.93,3.65
17077,2519,S,46.32,54.28,7.96
17078,2519,M,39.88,46.32,6.44
17079,2519,C,25.91,39.88,13.97
17080,2519,K,18.97,25.91,6.94
17081,2520,R,57.91,58.5,0.6
17082,2520,L,54.26,57.91,3.65
17083,2520,S,46.27,54.26,7.99
17084,2520,M,39.79,46.27,6.47
17085,2520,C,25.83,39.79,13.97
17086,2520,K,18.95,25.83,6.88
17087,2521,R,57.88,58.49,0.6
17088,2521,L,54.23,57.88,3.65
17089,2521,S,46.22,54.23,8.02
17090,2521,M,39.71,46.22,6.51
17091,2521,C,25.74,39.71,13.96
17092,2521,K,18.93,25.74,6.82
17093,2522,R,57.86,58.47,0.61
17094,2522,L,54.21,57.86,3.65
17095,2522,S,46.16,54.21,8.05
17096,2522,M,39.62,46.16,6.54
17097,2522,C,25.66,39.62,13.96
17098,2522,K,18.9,25.66,6.75
17099,2523,R,57.84,58.45,0.61
17100,2523,L,54.19,57.84,3.65
17101,2523,S,46.11,54.19,8.08
17102,2523,M,39.53,46.11,6.58
17103,2523,C,25.57,39.53,13.96
17104,2523,K,18.88,25.57,6.69
17105,2524,R,57.82,58.44,0.62
17106,2524,L,54.17,57.82,3.64
17107,2524,S,46.05,54.17,8.12
17108,2524,M,39.44,46.05,6.61
17109,2524,C,25.48,39.44,13.96
17110,2524,K,18.86,25.48,6.62
17111,2525,R,57.79,58.42,0.63
17112,2525,L,54.15,57.79,3.64
17113,2525,S,46.0,54.15,8.15
17114,2525,M,39.35,46.0,6.65
17115,2525,C,25.39,39.35,13.96
17116,2525,K,18.84,25.39,6.55
17117,2526,R,57.77,58.4,0.63
17118,2526,L,54.13,57.77,3.64
17119,2526,S,45.95,54.13,8.18
17120,2526,M,39.26,45.95,6.69
17121,2526,C,25.3,39.26,13.96
17122,2526,K,18.82,25.3,6.49
17123,2527,R,57.75,58.39,0.64
17124,2527,L,54.11,57.75,3.64
17125,2527,S,45.89,54.11,8.21
17126,2527,M,39.17,45.89,6.72
17127,2527,C,25.21,39.17,13.96
17128,2527,K,18.8,25.21,6.41
17129,2528,R,57.72,58.37,0.65
17130,2528,L,54.08,57.72,3.64
17131,2528,S,45.84,54.08,8.25
17132,2528,M,39.08,45.84,6.76
17133,2528,C,25.12,39.08,13.96
17134,2528,K,18.78,25.12,6.34
17135,2529,R,57.7,58.35,0.65
17136,2529,L,54.06,57.7,3.64
17137,2529,S,45.78,54.06,8.28
17138,2529,M,38.99,45.78,6.8
17139,2529,C,25.02,38.99,13.96
17140,2529,K,18.76,25.02,6.27
17141,2530,R,57.68,58.34,0.66
17142,2530,L,54.04,57.68,3.64
17143,2530,S,45.73,54.04,8.31
17144,2530,M,38.89,45.73,6.83
17145,2530,C,24.93,38.89,13.96
17146,2530,K,18.74,24.93,6.19
17147,2531,R,57.66,58.32,0.67
17148,2531,L,54.02,57.66,3.64
17149,2531,S,45.67,54.02,8.35
17150,2531,M,38.8,45.67,6.87
17151,2531,C,24.84,38.8,13.96
17152,2531,K,18.72,24.84,6.11
17153,2532,R,57.63,58.31,0.67
17154,2532,L,53.99,57.63,3.64
17155,2532,S,45.62,53.99,8.38
17156,2532,M,38.71,45.62,6.91
17157,2532,C,24.74,38.71,13.97
17158,2532,K,18.71,24.74,6.04
17159,2533,R,57.61,58.29,0.68
17160,2533,L,53.97,57.61,3.64
17161,2533,S,45.56,53.97,8.41
17162,2533,M,38.61,45.56,6.95
17163,2533,C,24.64,38.61,13.97
17164,2533,K,18.69,24.64,5.96
17165,2534,R,57.59,58.28,0.69
17166,2534,L,53.95,57.59,3.64
17167,2534,S,45.5,53.95,8.45
17168,2534,M,38.52,45.5,6.99
17169,2534,C,24.55,38.52,13.97
17170,2534,K,18.67,24.55,5.87
17171,2535,R,57.57,58.26,0.7
17172,2535,L,53.93,57.57,3.64
17173,2535,S,45.45,53.93,8.48
17174,2535,M,38.42,45.45,7.02
17175,2535,C,24.45,38.42,13.98
17176,2535,K,18.66,24.45,5.79
17177,2536,R,57.54,58.25,0.7
17178,2536,L,53.9,57.54,3.64
17179,2536,S,45.39,53.9,8.51
17180,2536,M,38.33,45.39,7.06
17181,2536,C,24.35,38.33,13.98
17182,2536,K,18.64,24.35,5.71
17183,2537,R,57.52,58.23,0.71
17184,2537,L,53.88,57.52,3.64
17185,2537,S,45.34,53.88,8.55
17186,2537,M,38.23,45.34,7.1
17187,2537,C,24.25,38.23,13.98
17188,2537,K,18.63,24.25,5.62
17189,2538,R,57.5,58.22,0.72
17190,2538,L,53.86,57.5,3.64
17191,2538,S,45.28,53.86,8.58
17192,2538,M,38.14,45.28,7.14
17193,2538,C,24.15,38.14,13.99
17194,2538,K,18.62,24.15,5.53
17195,2539,R,57.48,58.2,0.73
17196,2539,L,53.84,57.48,3.64
17197,2539,S,45.23,53.84,8.61
17198,2539,M,38.04,45.23,7.18
17199,2539,C,24.05,38.04,13.99
17200,2539,K,18.61,24.05,5.44
17201,2540,R,57.46,58.19,0.74
17202,2540,L,53.81,57.46,3.64
17203,2540,S,45.17,53.81,8.65
17204,2540,M,37.95,45.17,7.22
17205,2540,C,23.95,37.95,14.0
17206,2540,K,18.59,23.95,5.35
17207,2541,R,57.43,58.18,0.74
17208,2541,L,53.79,57.43,3.64
17209,2541,S,45.11,53.79,8.68
17210,2541,M,37.85,45.11,7.26
17211,2541,C,23.85,37.85,14.01
17212,2541,K,18.58,23.85,5.26
17213,2542,R,57.41,58.17,0.75
17214,2542,L,53.77,57.41,3.64
17215,2542,S,45.06,53.77,8.71
17216,2542,M,37.76,45.06,7.3
17217,2542,C,23.74,37.76,14.01
17218,2542,K,18.57,23.74,5.17
17219,2543,R,57.39,58.15,0.76
17220,2543,L,53.75,57.39,3.64
17221,2543,S,45.0,53.75,8.75
17222,2543,M,37.66,45.0,7.34
17223,2543,C,23.64,37.66,14.02
17224,2543,K,18.56,23.64,5.08
17225,2544,R,57.37,58.14,0.77
17226,2544,L,53.73,57.37,3.64
17227,2544,S,44.95,53.73,8.78
17228,2544,M,37.56,44.95,7.38
17229,2544,C,23.54,37.56,14.03
17230,2544,K,18.56,23.54,4.98
17231,2545,R,57.35,58.13,0.78
17232,2545,L,53.7,57.35,3.65
17233,2545,S,44.89,53.7,8.81
17234,2545,M,37.47,44.89,7.42
17235,2545,C,23.43,37.47,14.03
17236,2545,K,18.55,23.43,4.89
17237,2546,R,57.33,58.12,0.79
17238,2546,L,53.68,57.33,3.65
17239,2546,S,44.83,53.68,8.85
17240,2546,M,37.37,44.83,7.46
17241,2546,C,23.33,37.37,14.04
17242,2546,K,18.54,23.33,4.79
17243,2547,R,57.31,58.11,0.8
17244,2547,L,53.66,57.31,3.65
17245,2547,S,44.78,53.66,8.88
17246,2547,M,37.28,44.78,7.5
17247,2547,C,23.23,37.28,14.05
17248,2547,K,18.53,23.23,4.69
17249,2548,R,57.29,58.09,0.81
17250,2548,L,53.64,57.29,3.65
17251,2548,S,44.72,53.64,8.91
17252,2548,M,37.18,44.72,7.54
17253,2548,C,23.12,37.18,14.06
17254,2548,K,18.53,23.12,4.59
17255,2549,R,57.27,58.08,0.82
17256,2549,L,53.61,57.27,3.65
17257,2549,S,44.67,53.61,8.95
17258,2549,M,37.08,44.67,7.58
17259,2549,C,23.01,37.08,14.07
17260,2549,K,18.52,23.01,4.49
17261,2550,R,57.25,58.07,0.83
17262,2550,L,53.59,57.25,3.65
17263,2550,S,44.61,53.59,8.98
17264,2550,M,36.99,44.61,7.63
17265,2550,C,22.91,36.99,14.08
17266,2550,K,18.52,22.91,4.39
17267,2551,R,57.23,58.06,0.84
17268,2551,L,53.57,57.23,3.65
17269,2551,S,44.56,53.57,9.01
17270,2551,M,36.89,44.56,7.67
17271,2551,C,22.8,36.89,14.09
17272,2551,K,18.51,22.8,4.29
17273,2552,R,57.21,58.05,0.85
17274,2552,L,53.55,57.21,3.66
17275,2552,S,44.5,53.55,9.05
17276,2552,M,36.8,44.5,7.71
17277,2552,C,22.7,36.8,14.1
17278,2552,K,18.51,22.7,4.18
17279,2553,R,57.19,58.04,0.86
17280,2553,L,53.53,57.19,3.66
17281,2553,S,44.45,53.53,9.08
17282,2553,M,36.7,44.45,7.75
17283,2553,C,22.59,36.7,14.11
17284,2553,K,18.51,22.59,4.08
17285,2554,R,57.17,58.04,0.87
17286,2554,L,53.51,57.17,3.66
17287,2554,S,44.4,53.51,9.11
17288,2554,M,36.61,44.4,7.79
17289,2554,C,22.48,36.61,14.12
17290,2554,K,18.51,22.48,3.98
17291,2555,R,57.15,58.03,0.88
17292,2555,L,53.49,57.15,3.66
17293,2555,S,44.34,53.49,9.15
17294,2555,M,36.51,44.34,7.83
17295,2555,C,22.38,36.51,14.13
17296,2555,K,18.51,22.38,3.87
17297,2556,R,57.13,58.02,0.89
17298,2556,L,53.47,57.13,3.66
17299,2556,S,44.29,53.47,9.18
17300,2556,M,36.42,44.29,7.87
17301,2556,C,22.27,36.42,14.15
17302,2556,K,18.51,22.27,3.76
17303,2557,R,57.11,58.01,0.9
17304,2557,L,53.45,57.11,3.66
17305,2557,S,44.23,53.45,9.21
17306,2557,M,36.32,44.23,7.91
17307,2557,C,22.16,36.32,14.16
17308,2557,K,18.51,22.16,3.65
17309,2558,R,57.09,58.0,0.91
17310,2558,L,53.43,57.09,3.67
17311,2558,S,44.18,53.43,9.24
17312,2558,M,36.23,44.18,7.95
17313,2558,C,22.06,36.23,14.17
17314,2558,K,18.51,22.06,3.55
17315,2559,R,57.07,58.0,0.92
17316,2559,L,53.41,57.07,3.67
17317,2559,S,44.13,53.41,9.28
17318,2559,M,36.13,44.13,8.0
17319,2559,C,21.95,36.13,14.18
17320,2559,K,18.51,21.95,3.44
17321,2560,R,57.05,57.99,0.94
17322,2560,L,53.39,57.05,3.67
17323,2560,S,44.08,53.39,9.31
17324,2560,M,36.04,44.08,8.04
17325,2560,C,21.84,36.04,14.2
17326,2560,K,18.52,21.84,3.33
17327,2561,R,57.04,57.98,0.95
17328,2561,L,53.37,57.04,3.67
17329,2561,S,44.02,53.37,9.34
17330,2561,M,35.95,44.02,8.08
17331,2561,C,21.74,35.95,14.21
17332,2561,K,18.52,21.74,3.22
17333,2562,R,57.02,57.98,0.96
17334,2562,L,53.35,57.02,3.67
17335,2562,S,43.97,53.35,9.37
17336,2562,M,35.85,43.97,8.12
17337,2562,C,21.63,35.85,14.22
17338,2562,K,18.52,21.63,3.1
17339,2563,R,57.0,57.97,0.97
17340,2563,L,53.33,57.0,3.68
17341,2563,S,43.92,53.33,9.41
17342,2563,M,35.76,43.92,8.16
17343,2563,C,21.52,35.76,14.24
17344,2563,K,18.52,21.52,3.0
17345,2564,R,56.99,57.97,0.98
17346,2564,L,53.31,56.99,3.68
17347,2564,S,43.87,53.31,9.44
17348,2564,M,35.67,43.87,8.2
17349,2564,C,21.42,35.67,14.25
17350,2564,K,18.42,21.42,3.0
17351,2565,R,56.97,57.96,0.99
17352,2565,L,53.29,56.97,3.68
17353,2565,S,43.82,53.29,9.47
17354,2565,M,35.58,43.82,8.24
17355,2565,C,21.31,35.58,14.27
17356,2565,K,18.31,21.31,3.0
17357,2566,R,56.95,57.96,1.01
17358,2566,L,53.27,56.95,3.68
17359,2566,S,43.77,53.27,9.5
17360,2566,M,35.48,43.77,8.28
17361,2566,C,21.2,35.48,14.28
17362,2566,K,18.2,21.2,3.0
17363,2567,R,56.94,57.95,1.02
17364,2567,L,53.25,56.94,3.68
17365,2567,S,43.72,53.25,9.53
17366,2567,M,35.39,43.72,8.33
17367,2567,C,21.1,35.39,14.3
17368,2567,K,18.1,21.1,3.0
17369,2568,R,56.92,57.95,1.03
17370,2568,L,53.24,56.92,3.68
17371,2568,S,43.67,53.24,9.57
17372,2568,M,35.3,43.67,8.37
17373,2568,C,20.99,35.3,14.31
17374,2568,K,17.99,20.99,3.0
17375,2569,R,56.9,57.95,1.04
17376,2569,L,53.22,56.9,3.69
17377,2569,S,43.62,53.22,9.6
17378,2569,M,35.21,43.62,8.41
17379,2569,C,20.89,35.21,14.33
17380,2569,K,17.89,20.89,3.0
17381,2570,R,56.89,57.94,1.06
17382,2570,L,53.2,56.89,3.69
17383,2570,S,43.57,53.2,9.63
17384,2570,M,35.13,43.57,8.45
17385,2570,C,20.78,35.13,14.34
17386,2570,K,17.78,20.78,3.0
17387,2571,R,56.87,57.94,1.07
17388,2571,L,53.18,56.87,3.69
17389,2571,S,43.52,53.18,9.66
17390,2571,M,35.04,43.52,8.49
17391,2571,C,20.68,35.04,14.36
17392,2571,K,17.68,20.68,3.0
17393,2572,R,56.86,57.94,1.08
17394,2572,L,53.17,56.86,3.69
17395,2572,S,43.48,53.17,9.69
17396,2572,M,34.95,43.48,8.53
17397,2572,C,20.57,34.95,14.38
17398,2572,K,17.57,20.57,3.0
17399,2573,R,56.84,57.94,1.09
17400,2573,L,53.15,56.84,3.69
17401,2573,S,43.43,53.15,9.72
17402,2573,M,34.86,43.43,8.57
17403,2573,C,20.47,34.86,14.39
17404,2573,K,17.47,20.47,3.0
17405,2574,R,56.83,57.94,1.11
17406,2574,L,53.13,56.83,3.7
17407,2574,S,43.38,53.13,9.75
17408,2574,M,34.78,43.38,8.61
17409,2574,C,20.36,34.78,14.41
17410,2574,K,17.36,20.36,3.0
17411,2575,R,56.82,57.94,1.12
17412,2575,L,53.12,56.82,3.7
17413,2575,S,43.34,53.12,9.78
17414,2575,M,34.69,43.34,8.65
17415,2575,C,20.26,34.69,14.43
17416,2575,K,17.26,20.26,3.0
17417,2576,R,56.8,57.94,1.13
17418,2576,L,53.1,56.8,3.7
17419,2576,S,43.29,53.1,9.81
17420,2576,M,34.6,43.29,8.69
17421,2576,C,20.16,34.6,14.44
17422,2576,K,17.16,20.16,3.0
17423,2577,R,56.79,57.94,1.15
17424,2577,L,53.09,56.79,3.7
17425,2577,S,43.25,53.09,9.84
17426,2577,M,34.52,43.25,8.73
17427,2577,C,20.06,34.52,14.46
17428,2577,K,17.05,20.05,3.0
17429,2578,R,56.78,57.94,1.16
17430,2578,L,53.07,56.78,3.7
17431,2578,S,43.2,53.07,9.87
17432,2578,M,34.44,43.2,8.77
17433,2578,C,19.96,34.44,14.48
17434,2578,K,16.93,19.93,3.0
17435,2579,R,56.76,57.94,1.17
17436,2579,L,53.06,56.76,3.7
17437,2579,S,43.16,53.06,9.9
17438,2579,M,34.35,43.16,8.81
17439,2579,C,19.86,34.35,14.5
17440,2579,K,16.8,19.8,3.0
17441,2580,R,56.75,57.94,1.19
17442,2580,L,53.05,56.75,3.71
17443,2580,S,43.12,53.05,9.93
17444,2580,M,34.27,43.12,8.85
17445,2580,C,19.76,34.27,14.52
17446,2580,K,16.68,19.68,3.0
17447,2581,R,56.74,57.94,1.2
17448,2581,L,53.03,56.74,3.71
17449,2581,S,43.08,53.03,9.96
17450,2581,M,34.19,43.08,8.89
17451,2581,C,19.66,34.19,14.53
17452,2581,A,19.55,19.66,0.1
17453,2581,K,16.55,19.55,3.0
17454,2582,R,56.73,57.94,1.21
17455,2582,L,53.02,56.73,3.71
17456,2582,S,43.03,53.02,9.99
17457,2582,M,34.11,43.03,8.92
17458,2582,C,19.56,34.11,14.55
17459,2582,A,19.43,19.56,0.13
17460,2582,K,16.43,19.43,3.0
17461,2583,R,56.72,57.94,1.23
17462,2583,L,53.01,56.72,3.71
17463,2583,S,42.99,53.01,10.01
17464,2583,M,34.03,42.99,8.96
17465,2583,C,19.46,34.03,14.57
17466,2583,A,19.31,19.46,0.15
17467,2583,K,16.31,19.31,3.0
17468,2584,R,56.71,57.95,1.24
17469,2584,L,53.0,56.71,3.71
17470,2584,S,42.95,53.0,10.04
17471,2584,M,33.95,42.95,9.0
17472,2584,C,19.36,33.95,14.59
17473,2584,A,19.18,19.36,0.18
17474,2584,K,16.18,19.18,3.0
17475,2585,R,56.7,57.95,1.25
17476,2585,L,52.98,56.7,3.71
17477,2585,S,42.91,52.98,10.07
17478,2585,M,33.87,42.91,9.04
17479,2585,C,19.27,33.87,14.61
17480,2585,A,19.06,19.27,0.21
17481,2585,K,16.06,19.06,3.0
17482,2586,R,56.69,57.95,1.27
17483,2586,L,52.97,56.69,3.71
17484,2586,S,42.87,52.97,10.1
17485,2586,M,33.8,42.87,9.08
17486,2586,C,19.17,33.8,14.63
17487,2586,A,18.94,19.17,0.23
17488,2586,K,15.94,18.94,3.0
17489,2587,R,56.67,57.96,1.28
17490,2587,L,52.96,56.67,3.71
17491,2587,S,42.84,52.96,10.13
17492,2587,M,33.72,42.84,9.11
17493,2587,C,19.08,33.72,14.64
17494,2587,A,18.82,19.08,0.26
17495,2587,K,15.82,18.82,3.0
17496,2588,R,56.67,57.96,1.3
17497,2588,L,52.95,56.67,3.71
17498,2588,S,42.8,52.95,10.15
17499,2588,M,33.65,42.8,9.15
17500,2588,C,18.98,33.65,14.66
17501,2588,A,18.7,18.98,0.29
17502,2588,K,15.7,18.7,3.0
17503,2589,R,56.66,57.97,1.31
17504,2589,L,52.94,56.66,3.71
17505,2589,S,42.76,52.94,10.18
17506,2589,M,33.57,42.76,9.19
17507,2589,C,18.89,33.57,14.68
17508,2589,A,18.58,18.89,0.31
17509,2589,K,15.58,18.58,3.0
17510,2590,R,56.65,57.97,1.32
17511,2590,L,52.93,56.65,3.71
17512,2590,S,42.73,52.93,10.21
17513,2590,M,33.5,42.73,9.23
17514,2590,C,18.8,33.5,14.7
17515,2590,A,18.46,18.8,0.34
17516,2590,K,15.46,18.46,3.0
17517,2591,R,56.64,57.98,1.34
17518,2591,L,52.92,56.64,3.72
17519,2591,S,42.69,52.92,10.23
17520,2591,M,33.43,42.69,9.26
17521,2591,C,18.71,33.43,14.72
17522,2591,A,18.34,18.71,0.37
17523,2591,K,15.34,18.34,3.0
17524,2592,R,56.63,57.98,1.35
17525,2592,L,52.91,56.63,3.72
17526,2592,S,42.66,52.91,10.26
17527,2592,M,33.36,42.66,9.3
17528,2592,C,18.62,33.36,14.74
17529,2592,A,18.22,18.62,0.4
17530,2592,K,15.22,18.22,3.0
17531,2593,R,56.62,57.99,1.37
17532,2593,L,52.91,56.62,3.72
17533,2593,S,42.62,52.91,10.28
17534,2593,M,33.29,42.62,9.33
